x;y;z
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_tbd;c3_Google_RetailMobility_index;0.0313924221238662
oxford_diabetes_prevalence_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0313817420477949
oxford_diabetes_prevalence_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0313817420477949
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0313746160502203
oxford_handwashing_facilities_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.031373031835635
c3_MortalityRateUnder5International_numeric__oxford_new_cases_smoothed_tbd;c3_Google_RetailMobility_index;0.0313589626255528
oxford_median_age_tbd__oxford_total_deaths_tbd;c3_Google_ResidentialMobility_index;0.0313504447125459
oxford_population_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_GroceryMobility_index;0.0313486877678718
c3_MortalityRateUnder5International_numeric__oxford_reproduction_rate_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0313409757044095
oxford_male_smokers_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0313130103524178
oxford_population_tbd__oxford_new_deaths_per_million_tbd;c3_Apple_DrivingMobility_index;0.0313117091301766
oxford_life_expectancy_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Apple_WalkingMobility_index;0.0312930599727913
oxford_extreme_poverty_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.0312904245330999
oxford_female_smokers_tbd__oxford_hosp_patients_tbd;c3_Apple_DrivingMobility_index;0.031274723086987
oxford_hospital_beds_per_thousand_tbd__oxford_icu_patients_tbd;c3_Google_WorkplacesMobility_index;0.0312646234737991
oxford_median_age_tbd__oxford_total_deaths_per_million_tbd;c3_Google_ResidentialMobility_index;0.0312586843694629
oxford_male_smokers_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0312519267686485
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.0312464637383203
oxford_diabetes_prevalence_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.0312290832545574
c3_MaleFemaletotal_InternationalCensus_integer__oxford_icu_patients_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.0312204027174708
oxford_diabetes_prevalence_tbd__oxford_total_deaths_per_million_tbd;c3_Google_RetailMobility_index;0.0312140682098722
oxford_population_density_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0311774909699002
oxford_life_expectancy_tbd__oxford_new_cases_smoothed_tbd;c3_Google_RetailMobility_index;0.0311688066996505
oxford_median_age_tbd__oxford_new_cases_tbd;c3_Google_ResidentialMobility_index;0.0311636108054865
oxford_diabetes_prevalence_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0311427034583948
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_per_million_tbd;c3_Apple_DrivingMobility_index;0.0311402155585665
oxford_aged_70_older_tbd__oxford_reproduction_rate_tbd;c3_Google_GroceryMobility_index;0.0311357600069578
oxford_population_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0311354915662353
oxford_diabetes_prevalence_tbd__oxford_new_tests_tbd;c3_Apple_WalkingMobility_index;0.0311214597142532
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedCases_integer;c3_Apple_TransitMobility_index;0.0311003161354441
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_smoothed_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0310962946924771
oxford_extreme_poverty_tbd__oxford_new_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0310739826714158
oxford_population_tbd__c3_JHU_ConfirmedCases_integer;c3_Apple_TransitMobility_index;0.0310639265797055
oxford_diabetes_prevalence_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_TransitStationsMobility_index;0.0310109136223878
oxford_aged_70_older_tbd__cep_JHU_ConfirmedCases_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0310028927379965
oxford_cardiovasc_death_rate_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0309832106833291
oxford_aged_65_older_tbd__oxford_reproduction_rate_tbd;c3_Google_RetailMobility_index;0.0309729127563474
oxford_population_density_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_DrivingMobility_index;0.0309556504760062
oxford_diabetes_prevalence_tbd__cep_repronum_numeric;c3_Google_RetailMobility_index;0.0309484053289715
oxford_male_smokers_tbd__oxford_total_tests_tbd;c3_Google_ParksMobility_index;0.0309481253185122
oxford_hospital_beds_per_thousand_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.030947138510542
oxford_male_smokers_tbd__oxford_total_deaths_tbd;c3_Google_GroceryMobility_index;0.0309361365530197
oxford_male_smokers_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_GroceryMobility_index;0.0309204890678458
oxford_diabetes_prevalence_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_TransitStationsMobility_index;0.0309116507293395
oxford_male_smokers_tbd__oxford_new_tests_smoothed_tbd;c3_Google_GroceryMobility_index;0.0309032619604274
oxford_male_smokers_tbd__cep_repronum_numeric;c3_Apple_TransitMobility_index;0.030881955604439
oxford_population_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Apple_TransitMobility_index;0.0308803879835688
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedDeaths_integer;c3_Apple_TransitMobility_index;0.0308792582812326
oxford_aged_65_older_tbd__cep_JHU_ConfirmedCases_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0308606162934756
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedDeaths_integer;c3_Google_TransitStationsMobility_index;0.0308344881921004
oxford_diabetes_prevalence_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0307864361063528
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedCases_change_integer;c3_Google_TransitStationsMobility_index;0.0307837692265843
oxford_extreme_poverty_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0307789240882899
oxford_handwashing_facilities_tbd__oxford_new_cases_smoothed_tbd;c3_Google_ParksMobility_index;0.0307727444524558
oxford_female_smokers_tbd__oxford_weekly_hosp_admissions_tbd;c3_Google_GroceryMobility_index;0.0307672334658091
oxford_hospital_beds_per_thousand_tbd__cep_JHU_ConfirmedCases_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0307469595417625
oxford_extreme_poverty_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0307382808329367
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0307015664550939
oxford_median_age_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_RetailMobility_index;0.0306736494694371
oxford_population_density_tbd__oxford_positive_rate_tbd;c3_Apple_WalkingMobility_index;0.0306450744428214
oxford_median_age_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0306362828129998
oxford_cardiovasc_death_rate_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0306275624294798
oxford_gdp_per_capita_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0305929258460038
oxford_male_smokers_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Apple_TransitMobility_index;0.0305872628900663
oxford_median_age_tbd__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0305780193093125
oxford_gdp_per_capita_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.030537364760296
oxford_male_smokers_tbd__oxford_icu_patients_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.0305264171236571
oxford_male_smokers_tbd__oxford_new_tests_tbd;c3_Google_ParksMobility_index;0.0305198339602452
oxford_aged_70_older_tbd__oxford_new_deaths_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0305182170014118
oxford_life_expectancy_tbd__oxford_total_deaths_per_million_tbd;c3_Apple_DrivingMobility_index;0.0304493788682113
oxford_cardiovasc_death_rate_tbd__oxford_total_deaths_tbd;c3_Google_WorkplacesMobility_index;0.0304447661967725
oxford_female_smokers_tbd__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.0304224039676924
oxford_population_density_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0304100559537874
oxford_median_age_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0304058192087046
oxford_female_smokers_tbd__oxford_new_deaths_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0303947288546801
oxford_handwashing_facilities_tbd__oxford_tests_per_case_tbd;c3_Google_RetailMobility_index;0.0303815170381219
oxford_female_smokers_tbd__oxford_reproduction_rate_tbd;c3_Google_TransitStationsMobility_index;0.0303699283040232
oxford_diabetes_prevalence_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_RetailMobility_index;0.0303465340312138
oxford_population_density_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.0303462954910717
oxford_gdp_per_capita_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0303388141339713
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedCases_change_integer;c3_Google_ParksMobility_index;0.0303303946555356
oxford_aged_70_older_tbd__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0303297381005579
c3_LifeExpectancyInternational_numeric__oxford_new_cases_smoothed_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.030325048430928
c3_LifeExpectancyInternational_numeric__oxford_new_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0303232139228589
oxford_population_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0302981120981457
oxford_extreme_poverty_tbd__cep_JHU_ConfirmedCases_change_integer;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0302913690546884
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.0302703613999196
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.0302703613999196
oxford_gdp_per_capita_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_TransitMobility_index;0.0302644049013076
c3_MaleFemaletotal_InternationalCensus_integer__oxford_weekly_hosp_admissions_tbd;c3_Google_GroceryMobility_index;0.0302633752263072
oxford_handwashing_facilities_tbd__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.0302570640864124
c3_MortalityRateUnder5International_numeric__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0302337998098572
c3_MortalityRateUnder5International_numeric__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0302337998098572
oxford_diabetes_prevalence_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0302302066218144
oxford_handwashing_facilities_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_ParksMobility_index;0.0302027610436008
oxford_extreme_poverty_tbd__oxford_new_cases_tbd;c3_Google_RetailMobility_index;0.0301694318396936
oxford_aged_65_older_tbd__oxford_new_deaths_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0301599881471579
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0301521383718795
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0301521383718795
oxford_female_smokers_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_ParksMobility_index;0.0301027050489797
oxford_male_smokers_tbd__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.0301026982406323
oxford_extreme_poverty_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0300952589934964
oxford_handwashing_facilities_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_ParksMobility_index;0.0300945998881281
oxford_population_density_tbd__oxford_new_cases_per_million_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0300826661082212
oxford_population_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0300640181735745
oxford_extreme_poverty_tbd__oxford_weekly_icu_admissions_tbd;c3_Apple_DrivingMobility_index;0.030063204750858
oxford_diabetes_prevalence_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0300485707619936
oxford_aged_65_older_tbd__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0300485687840142
oxford_cardiovasc_death_rate_tbd__oxford_weekly_hosp_admissions_tbd;c3_Apple_WalkingMobility_index;0.0300429588275302
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedDeaths_integer;c3_Google_ParksMobility_index;0.0300339450244663
oxford_cardiovasc_death_rate_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0300324413021491
oxford_cardiovasc_death_rate_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.0300269279057659
oxford_hospital_beds_per_thousand_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_ParksMobility_index;0.0300256248936699
oxford_handwashing_facilities_tbd__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.0300124311960666
oxford_handwashing_facilities_tbd__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.0299854600103008
oxford_gdp_per_capita_tbd__oxford_total_deaths_per_million_tbd;c3_Apple_DrivingMobility_index;0.0299794424088792
oxford_female_smokers_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_RetailMobility_index;0.0299793113543946
oxford_life_expectancy_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0299632356682802
oxford_human_development_index_tbd__cep_repronum_numeric;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0299320955066105
oxford_life_expectancy_tbd__oxford_reproduction_rate_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0299310448727812
oxford_male_smokers_tbd__oxford_hosp_patients_tbd;c3_Google_GroceryMobility_index;0.029896512559988
oxford_hospital_beds_per_thousand_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_TransitStationsMobility_index;0.0298450684741607
oxford_extreme_poverty_tbd__oxford_total_deaths_per_million_tbd;c3_Apple_WalkingMobility_index;0.0298394438541473
oxford_male_smokers_tbd__oxford_total_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.0298316934958687
oxford_extreme_poverty_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.0298182626582448
oxford_population_density_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0298155228423417
oxford_handwashing_facilities_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.0297940644658126
oxford_handwashing_facilities_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.0297940644658126
oxford_male_smokers_tbd__oxford_new_deaths_tbd;c3_Google_GroceryMobility_index;0.0297894832883615
oxford_hospital_beds_per_thousand_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_TransitStationsMobility_index;0.0297850302140111
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedCases_integer;c3_Google_ParksMobility_index;0.0297795295927269
oxford_male_smokers_tbd__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.0297765383703845
oxford_life_expectancy_tbd__oxford_weekly_hosp_admissions_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.0297655187852096
oxford_human_development_index_tbd__oxford_new_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0297519198357944
c3_LifeExpectancyInternational_numeric__oxford_reproduction_rate_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.029742702991396
oxford_diabetes_prevalence_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0297079418932896
oxford_hospital_beds_per_thousand_tbd__oxford_total_deaths_tbd;c3_Google_GroceryMobility_index;0.0297033502299243
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedDeaths_integer;c3_Apple_WalkingMobility_index;0.029694748322415
oxford_life_expectancy_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_WalkingMobility_index;0.0296720202200468
oxford_female_smokers_tbd__oxford_new_cases_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0296703837387996
oxford_cardiovasc_death_rate_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_WalkingMobility_index;0.0296576695060882
oxford_male_smokers_tbd__oxford_new_tests_tbd;c3_Google_GroceryMobility_index;0.0296342368389639
oxford_extreme_poverty_tbd__oxford_total_deaths_tbd;c3_Apple_WalkingMobility_index;0.0296294472356425
oxford_male_smokers_tbd__oxford_tests_per_case_tbd;c3_Apple_WalkingMobility_index;0.029627006046905
oxford_aged_70_older_tbd__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0296214676252718
oxford_cardiovasc_death_rate_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Google_RetailMobility_index;0.0296112599144697
oxford_population_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.0295820013414302
oxford_female_smokers_tbd__oxford_total_cases_tbd;c3_Google_GroceryMobility_index;0.0295818714634927
oxford_male_smokers_tbd__oxford_hosp_patients_tbd;c3_Google_RetailMobility_index;0.0295769588394481
oxford_hospital_beds_per_thousand_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_GroceryMobility_index;0.029574349690617
